PAIS,ANO,GRUPO_EDITORIAL_COMPLETO,SUBCATEGORIA.DEWEY,IDIOMA.ESTANDARIZADO.COMPLETO,CANTIDAD_REGISTROS
CHILE,2025,EDICIONES URANO,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,6.0
CHILE,2025,EDICIONES URANO,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESPAÑOL,1.0
CHILE,2025,EDICIONES VIUDA NEGRA SPA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
CHILE,2025,EDICIONES VIUDA NEGRA SPA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,2.0
CHILE,2025,EDITORIAL CONTRAPUNTO LTDA.,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,78.0
CHILE,2025,EDITORIAL DESBORDES /MARGINALIA,800 - LITERATURA Y RETÓRICA: GENERAL,MULTILINGÜE,1.0
CHILE,2025,EDITORIAL EMILIANO ALBERTO NAVARRETE TRONCOSO EIRL - BIBLIOTECA DE CHILENIA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
CHILE,2025,EDITORIAL FONTS SPA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,6.0
CHILE,2025,EDITORIAL HUEDERS LIMITADA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
CHILE,2025,EDITORIAL HUEDERS LIMITADA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,2.0
CHILE,2025,EDITORIAL MALAMADRE LIMITADA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
CHILE,2025,EDITORIAL PHILIGRANA LIMITADA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
CHILE,2025,ESCRITO CON TIZA,800 - LITERATURA Y RETÓRICA: GENERAL,MULTILINGÜE,1.0
CHILE,2025,FONDO DE CULTURA ECONOMICA CHILE S.A.,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
CHILE,2025,GRUPO EDITORIAL NORMA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,3.0
CHILE,2025,GRUPO EDITORIAL NORMA,800 - LITERATURA Y RETÓRICA: GENERAL,MULTILINGÜE,1.0
CHILE,2025,GRUPO SANTILLANA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,8.0
CHILE,2025,INVERSIONES LAFONTAINE LTDA. - ULLABOOKS,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
CHILE,2025,JUAN CARLOS CORTES LEON - ABDUCCION EDITORIAL,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
CHILE,2025,JUAN CARLOS CORTES LEON - ABDUCCION EDITORIAL,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
CHILE,2025,JUAN CARLOS CORTES LEON - ABDUCCION EDITORIAL,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,5.0
CHILE,2025,KOMOREBI EDICIONES LIMITADA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,MULTILINGÜE,1.0
CHILE,2025,L&M CONSULTORIA Y EDICION LIMITADA - BANDA PROPIA EDITORAS,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
CHILE,2025,L&M CONSULTORIA Y EDICION LIMITADA - BANDA PROPIA EDITORAS,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESPAÑOL,1.0
CHILE,2025,LETRAS Y PUNTO EDITORIAL LIMITADA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,2.0
CHILE,2025,LIBERTAD S.A.,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,25.0
CHILE,2025,LOM EDICIONES,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
CHILE,2025,LOM EDICIONES,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESPAÑOL,1.0
CHILE,2025,MACARENA GARCIA MOGGIA EDICIONES EIRL - MUNDANA EDICIONES,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
CHILE,2025,OSO DE AGUA SPA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
CHILE,2025,POSTUMA SPA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
CHILE,2025,POSTUMA SPA,800 - LITERATURA Y RETÓRICA: GENERAL,MULTILINGÜE,2.0
CHILE,2025,SERVICIOS DE ASESORIA EMPRESARIAL PABLO CURTI - NIÑO EDITOR,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
CHILE,2025,ZUMBIDO EDITORIAL LIMITADA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,MULTILINGÜE,1.0
CHILE,2025,ZURAMERICA EDICIONES Y PUBLICACIONES S.A.,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESPAÑOL,1.0
COLOMBIA,2023,ALIANZA DISTRIBUIDORA DE COLOMBIA LTDA.,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
COLOMBIA,2023,ANGOSTA EDITORES,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
COLOMBIA,2023,ANIMAL EXTINTO EDITORIAL SAS,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
COLOMBIA,2023,CAJA DE COMPENSACION FAMILIAR DE ANTIOQUIA COMFAMA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
COLOMBIA,2023,CANGREJO EDITORES LTDA.,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
COLOMBIA,2023,CANGREJO EDITORES LTDA.,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,ESPAÑOL,1.0
COLOMBIA,2023,CLU EDITORES,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,2.0
COLOMBIA,2023,COMERCIALIZADORA CONO SUR LTDA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,4.0
COLOMBIA,2023,COMERCIALIZADORA CONO SUR LTDA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
COLOMBIA,2023,DIFUSORA LAROUSSE DE COLOMBIA LTDA.,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,29.0
COLOMBIA,2023,EDALVER EDITORES S.A.S,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
COLOMBIA,2023,EDALVER EDITORES S.A.S,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
COLOMBIA,2023,EDICIONES ARTEMISA SAS,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,1.0
COLOMBIA,2023,EDICIONES VESTIGIO SAS,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
COLOMBIA,2023,EDITORIAL BLANCO Y NEGRO S.A.S,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
COLOMBIA,2023,EDITORIAL CABALLITO DE ACERO SAS,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,1.0
COLOMBIA,2023,EDITORIAL OCEANO,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,3.0
COLOMBIA,2023,EDITORIAL OCEANO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,7.0
COLOMBIA,2023,EDITORIAL OCEANO,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,6.0
COLOMBIA,2023,EDITORIAL SKLA / JORGE JAVIER VALENCIA QUINTERO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
COLOMBIA,2023,EDUCACTIVA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,2.0
COLOMBIA,2023,ENLACE EDITORIAL,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,4.0
COLOMBIA,2023,"FORERO OSPINA, ADRIANA PAOLA/EDICIONES TRES CANTOS",890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,1.0
COLOMBIA,2023,"FRANCO, JAVIER DARIO",840 - LITERATURA DE LAS LENGUAS ROMANCES,ESPAÑOL,1.0
COLOMBIA,2023,GLOBAL´S EDICIONES S.A.S,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
COLOMBIA,2023,GRUPO NORIEGA EDITORES DE COLOMBIA LTDA.,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
COLOMBIA,2023,GRUPO PLANETA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,4.0
COLOMBIA,2023,GRUPO PLANETA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,22.0
COLOMBIA,2023,GRUPO PLANETA,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,ESPAÑOL,3.0
COLOMBIA,2023,GRUPO PLANETA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESPAÑOL,1.0
COLOMBIA,2023,GRUPO PLANETA,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,3.0
COLOMBIA,2023,GRUPO SIN FRONTERAS SAS,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,25.0
COLOMBIA,2023,GRUPO SIN FRONTERAS SAS,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,10.0
COLOMBIA,2023,GRUPO SIN FRONTERAS SAS,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,ESPAÑOL,1.0
COLOMBIA,2023,GRUPO SIN FRONTERAS SAS,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,2.0
COLOMBIA,2023,INSTITUTO CARO Y CUERVO,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
COLOMBIA,2023,INSTITUTO DISTRITAL DE LAS ARTES,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,4.0
COLOMBIA,2023,IVAN HERNANDEZ ARBELAEZ,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,3.0
COLOMBIA,2023,MACMILLAN PUBLISHERS SAS,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
COLOMBIA,2023,"NEGRET LOPEZ, GERARDO AUGUSTO",800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
COLOMBIA,2023,NUEVE EDITORES SAS,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
COLOMBIA,2023,ORGANIZACION CULTURAL RECREATIVA SAS,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,3.0
COLOMBIA,2023,"PAEZ GOMEZ, YINA JOHANNA / DG EDITORES",800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
COLOMBIA,2023,PANAMERICANA LIBRERIA Y PAPELERIA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,41.0
COLOMBIA,2023,PANAMERICANA LIBRERIA Y PAPELERIA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,7.0
COLOMBIA,2023,PANAMERICANA LIBRERIA Y PAPELERIA,840 - LITERATURA DE LAS LENGUAS ROMANCES,ESPAÑOL,1.0
COLOMBIA,2023,PENGUIN RANDOM HOUSE,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,122.0
COLOMBIA,2023,PENGUIN RANDOM HOUSE,830 - LITERATURA DE LAS LENGUAS GERMÁNICAS,ESPAÑOL,2.0
COLOMBIA,2023,PENGUIN RANDOM HOUSE,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,1.0
COLOMBIA,2023,RICHMOND PUBLISHING,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,9.0
COLOMBIA,2023,"ROA CASTANO, JORGE DAVID",820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
COLOMBIA,2023,SAGA LIBROS SAS,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,6.0
COLOMBIA,2023,SIGLO DEL HOMBRE EDITORES LTDA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
COLOMBIA,2023,SOCIEDAD DE SAN PABLO,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,13.0
COLOMBIA,2023,SOFIA EDITORES S.A.S.,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
COLOMBIA,2023,SUSAETA EDICIONES S.A.,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,4.0
COLOMBIA,2023,TINTA CLUB DEL LIBRO SAS,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,3.0
COLOMBIA,2023,UNIVERSIDAD DE ANTIOQUIA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,2.0
COLOMBIA,2023,UNIVERSIDAD DEL VALLE,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,4.0
COLOMBIA,2023,VICENS VIVES COLOMBIA S A S,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
COLOMBIA,2023,YARUMO LIBROS,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,2.0
COLOMBIA,2024,ANALEMA EDITORIAL SAS,820 - LITERATURA INGLESA E INGLESA ANTIGUA,MULTILINGÜE,1.0
COLOMBIA,2024,BABEL LIBROS S.A.S.,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,5.0
COLOMBIA,2024,CAJA DE COMPENSACION FAMILIAR DE ANTIOQUIA COMFAMA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
COLOMBIA,2024,CAJA DE COMPENSACION FAMILIAR DE ANTIOQUIA COMFAMA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
COLOMBIA,2024,CHIBALETE EDITORES S.A.S.,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,2.0
COLOMBIA,2024,COMERCIALIZADORA CONO SUR LTDA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
COLOMBIA,2024,COMERCIALIZADORA CONO SUR LTDA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,4.0
COLOMBIA,2024,COMERCIALIZADORA CONO SUR LTDA,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,2.0
COLOMBIA,2024,"DIAZ PINTO, JAVIER",800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
COLOMBIA,2024,DIFUSORA LAROUSSE DE COLOMBIA LTDA.,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,9.0
COLOMBIA,2024,EDICIONES FONDO DE CULTURA ECONOMICA S.A.S.,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
COLOMBIA,2024,EDICIONES FONDO DE CULTURA ECONOMICA S.A.S.,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
COLOMBIA,2024,EDICIONES URANO,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,4.0
COLOMBIA,2024,EDITORIAL BLANCO Y NEGRO S.A.S,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,15.0
COLOMBIA,2024,EDITORIAL BLANCO Y NEGRO S.A.S,"850 - LITERATURA ITALIANA, RUMANA, RETORROMANA",ESPAÑOL,1.0
COLOMBIA,2024,EDITORIAL GROW SAS,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,10.0
COLOMBIA,2024,EDITORIAL OCEANO,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,1.0
COLOMBIA,2024,EDITORIAL SKLA / JORGE JAVIER VALENCIA QUINTERO,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,8.0
COLOMBIA,2024,EDITORIAL SKLA / JORGE JAVIER VALENCIA QUINTERO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,9.0
COLOMBIA,2024,EDITORIAL TIEMPO DE LEER SAS,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
COLOMBIA,2024,EDUCACTIVA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,2.0
COLOMBIA,2024,ENLACE EDITORIAL,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,41.0
COLOMBIA,2024,FUNDACION ARTIMANA,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,1.0
COLOMBIA,2024,FUNDACION TEATRO MUSICAL LATINOAMERICANO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
COLOMBIA,2024,FUNDACION UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,2.0
COLOMBIA,2024,FUNDACION UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,2.0
COLOMBIA,2024,GLOBAL´S EDICIONES S.A.S,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,2.0
COLOMBIA,2024,GLOBAL´S EDICIONES S.A.S,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,2.0
COLOMBIA,2024,GRUPO EDITORIAL BOOKHUNTERS SAS,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
COLOMBIA,2024,GRUPO EDITORIAL BOOKHUNTERS SAS,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
COLOMBIA,2024,GRUPO PLANETA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,3.0
COLOMBIA,2024,GRUPO PLANETA,800 - LITERATURA Y RETÓRICA: GENERAL,MULTILINGÜE,4.0
COLOMBIA,2024,GRUPO PLANETA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,76.0
COLOMBIA,2024,GRUPO PLANETA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESPAÑOL,4.0
COLOMBIA,2024,GRUPO PLANETA,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,2.0
COLOMBIA,2024,GRUPO SIN FRONTERAS SAS,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,23.0
COLOMBIA,2024,"HEREDIA DIAZ, CAROLINA",800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
COLOMBIA,2024,INSTITUTO DISTRITAL DE LAS ARTES,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,2.0
COLOMBIA,2024,IVAN HERNANDEZ ARBELAEZ,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,2.0
COLOMBIA,2024,"JIMENEZ, NICOLAS",800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
COLOMBIA,2024,"JIMENEZ, NICOLAS",820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,2.0
COLOMBIA,2024,"MONTERO GONZALEZ, HENRY STIVEN",800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,8.0
COLOMBIA,2024,"NEGRET LOPEZ, GERARDO AUGUSTO",820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,2.0
COLOMBIA,2024,"OROZCO GARCES, SAMUEL ALBERTO",800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
COLOMBIA,2024,"PAEZ GOMEZ, YINA JOHANNA / DG EDITORES",820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
COLOMBIA,2024,PANAMERICANA LIBRERIA Y PAPELERIA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,21.0
COLOMBIA,2024,PANAMERICANA LIBRERIA Y PAPELERIA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,14.0
COLOMBIA,2024,PANAMERICANA LIBRERIA Y PAPELERIA,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,1.0
COLOMBIA,2024,PENGUIN RANDOM HOUSE,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,179.0
COLOMBIA,2024,"SAGANOME ACEVEDO, JIMMY",800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,9.0
COLOMBIA,2024,SEOFI COLOMBIA SAS,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
COLOMBIA,2024,SIGLO DEL HOMBRE EDITORES LTDA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
COLOMBIA,2024,SOFIA EDITORES S.A.S.,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,3.0
COLOMBIA,2024,SUSAETA EDICIONES S.A.,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,2.0
COLOMBIA,2024,TALLER EDITORIAL ISABEL DE CASTILLA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
COLOMBIA,2024,TINTA CLUB DEL LIBRO SAS,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,4.0
COLOMBIA,2024,"TORRES MORENO, JOSE ARTURO",800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
COLOMBIA,2024,UNIVERSIDAD DE LOS ANDES,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESPAÑOL,3.0
COLOMBIA,2024,UNIVERSIDAD EAFIT,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,4.0
COLOMBIA,2024,UNIVERSIDAD TECNOLOGICA DE BOLIVAR,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,2.0
COLOMBIA,2024,"URIBE HOLGUIN GARCIA REYES, DIEGO",800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
COLOMBIA,2024,"VALDERRAMA ORTIZ, IKARO",820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
COLOMBIA,2025,ANALEMA EDITORIAL SAS,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
COLOMBIA,2025,"ARCILA VALENZUELA, MIGDALIA",800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
COLOMBIA,2025,CATAPLUM LIBROS SAS,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
COLOMBIA,2025,CLU EDITORES S.A.S.,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,2.0
COLOMBIA,2025,COMERCIALIZADORA CONO SUR LTDA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
COLOMBIA,2025,COMERCIALIZADORA CONO SUR LTDA,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,1.0
COLOMBIA,2025,DIFUSORA LAROUSSE DE COLOMBIA LTDA.,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,8.0
COLOMBIA,2025,EDITORIAL BLANCO Y NEGRO S.A.S,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,4.0
COLOMBIA,2025,EDITORIAL OCEANO,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,4.0
COLOMBIA,2025,EDITORIAL SKLA / JORGE JAVIER VALENCIA QUINTERO,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,6.0
COLOMBIA,2025,EDITORIAL SKLA / JORGE JAVIER VALENCIA QUINTERO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,12.0
COLOMBIA,2025,EDITORIAL ZAINO SAS,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
COLOMBIA,2025,EDUCACTIVA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,5.0
COLOMBIA,2025,ENLACE EDITORIAL,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,8.0
COLOMBIA,2025,"FRANCO GALEANO, LUZ EDITH",800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
COLOMBIA,2025,FUNDACION TEATRO MUSICAL LATINOAMERICANO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,6.0
COLOMBIA,2025,FUNDACION UNIVERSIDAD DE BOGOTA JORGE TADEO LOZANO,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,2.0
COLOMBIA,2025,FUNDACION UNIVERSIDAD DEL NORTE,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,4.0
COLOMBIA,2025,"GARZON BENITEZ, CRISTIAN CAMILO",820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
COLOMBIA,2025,GLOBAL´S EDICIONES S.A.S,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
COLOMBIA,2025,GLOBAL´S EDICIONES S.A.S,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
COLOMBIA,2025,GLOBAL´S EDICIONES S.A.S,880 - LITERATURAS GRIEGAS CLÁSICAS Y MODERNAS,ESPAÑOL,1.0
COLOMBIA,2025,GRUPO EDITORIAL IBAÑEZ S.A.S,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,4.0
COLOMBIA,2025,GRUPO PLANETA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,1.0
COLOMBIA,2025,GRUPO PLANETA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,84.0
COLOMBIA,2025,GRUPO PLANETA,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESPAÑOL,1.0
COLOMBIA,2025,GRUPO PLANETA,890 - LITERATURAS DE OTRAS LENGUAS,ESPAÑOL,2.0
COLOMBIA,2025,GRUPO SANTILLANA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,4.0
COLOMBIA,2025,GRUPO SIN FRONTERAS SAS,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,3.0
COLOMBIA,2025,"MARULANDA ROJAS, YULI ANDREA",800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,2.0
COLOMBIA,2025,"PAEZ GOMEZ, YINA JOHANNA / DG EDITORES",800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,2.0
COLOMBIA,2025,PALBOOKS INTERNATIONAL S.A.S,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,7.0
COLOMBIA,2025,PANAMERICANA LIBRERIA Y PAPELERIA,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,14.0
COLOMBIA,2025,PANAMERICANA LIBRERIA Y PAPELERIA,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
COLOMBIA,2025,PENGUIN RANDOM HOUSE,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,222.0
COLOMBIA,2025,PENGUIN RANDOM HOUSE,820 - LITERATURA INGLESA E INGLESA ANTIGUA,ESPAÑOL,1.0
COLOMBIA,2025,RICHMOND PUBLISHING,800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,7.0
COLOMBIA,2025,"SAGANOME ACEVEDO, JIMMY",800 - LITERATURA Y RETÓRICA: GENERAL,ESPAÑOL,2.0
