PAIS,ANO,DECILE_LABEL,DECILE_ORDER,PROMEDIO_REGISTROS,DESVIACION_ESTANDAR,CANTIDAD_EDITORIALES,IDIOMA_ORIGEN,CANTIDAD_OBRAS_IDIOMA
CHILE,2023,70% - 80%,8,1.0,0.0,5,ITALIANO,1.0
CHILE,2023,70% - 80%,8,1.0,0.0,5,PORTUGUÉS,1.0
CHILE,2023,70% - 80%,8,1.0,0.0,5,ESPAÑOL,1.0
CHILE,2023,70% - 80%,8,1.0,0.0,5,CATALÁN,1.0
CHILE,2023,70% - 80%,8,1.0,0.0,5,INGLÉS,1.0
CHILE,2023,80% - 90%,9,1.0,0.0,5,PORTUGUÉS,1.0
CHILE,2023,80% - 90%,9,1.0,0.0,5,ESPAÑOL,1.0
CHILE,2023,80% - 90%,9,1.0,0.0,5,INGLÉS,2.0
CHILE,2023,80% - 90%,9,1.0,0.0,5,ALEMÁN,1.0
CHILE,2023,90% - 100%,10,1.0,0.0,5,ITALIANO,1.0
CHILE,2023,90% - 100%,10,1.0,0.0,5,PORTUGUÉS,1.0
CHILE,2023,90% - 100%,10,1.0,0.0,5,ESPAÑOL,1.0
CHILE,2023,90% - 100%,10,1.0,0.0,5,INGLÉS,1.0
CHILE,2023,90% - 100%,10,1.0,0.0,5,ALEMÁN,1.0
CHILE,2024,Top 10%,1,26.86,26.77,7,FRANCÉS,5.0
CHILE,2024,Top 10%,1,26.86,26.77,7,ITALIANO,2.0
CHILE,2024,Top 10%,1,26.86,26.77,7,SUECO,1.0
CHILE,2024,Top 10%,1,26.86,26.77,7,INGLÉS,174.0
CHILE,2024,Top 10%,1,26.86,26.77,7,INDONESIO,1.0
CHILE,2024,Top 10%,1,26.86,26.77,7,ALEMÁN,2.0
CHILE,2024,Top 10%,1,26.86,26.77,7,DANÉS,1.0
CHILE,2024,Top 10%,1,26.86,26.77,7,JAPONÉS,2.0
CHILE,2024,10% - 20%,2,5.0,1.29,7,FRANCÉS,5.0
CHILE,2024,10% - 20%,2,5.0,1.29,7,GRIEGO,1.0
CHILE,2024,10% - 20%,2,5.0,1.29,7,PORTUGUÉS,2.0
CHILE,2024,10% - 20%,2,5.0,1.29,7,ESPAÑOL,3.0
CHILE,2024,10% - 20%,2,5.0,1.29,7,INGLÉS,13.0
CHILE,2024,10% - 20%,2,5.0,1.29,7,POLACO,1.0
CHILE,2024,10% - 20%,2,5.0,1.29,7,RUSO,1.0
CHILE,2024,10% - 20%,2,5.0,1.29,7,ALEMÁN,5.0
CHILE,2024,10% - 20%,2,5.0,1.29,7,JAPONÉS,4.0
CHILE,2024,20% - 30%,3,2.86,0.38,7,FRANCÉS,5.0
CHILE,2024,20% - 30%,3,2.86,0.38,7,ITALIANO,3.0
CHILE,2024,20% - 30%,3,2.86,0.38,7,INGLÉS,7.0
CHILE,2024,20% - 30%,3,2.86,0.38,7,POLACO,3.0
CHILE,2024,20% - 30%,3,2.86,0.38,7,ALEMÁN,1.0
CHILE,2024,20% - 30%,3,2.86,0.38,7,DANÉS,1.0
CHILE,2024,30% - 40%,4,2.0,0.0,7,FRANCÉS,2.0
CHILE,2024,30% - 40%,4,2.0,0.0,7,PORTUGUÉS,1.0
CHILE,2024,30% - 40%,4,2.0,0.0,7,ESPAÑOL,2.0
CHILE,2024,30% - 40%,4,2.0,0.0,7,INGLÉS,7.0
CHILE,2024,30% - 40%,4,2.0,0.0,7,RUSO,2.0
CHILE,2024,40% - 50%,5,1.29,0.49,7,LATÍN,1.0
CHILE,2024,40% - 50%,5,1.29,0.49,7,ESPAÑOL,1.0
CHILE,2024,40% - 50%,5,1.29,0.49,7,INGLÉS,4.0
CHILE,2024,40% - 50%,5,1.29,0.49,7,ALEMÁN,3.0
CHILE,2024,50% - 60%,6,1.0,0.0,7,CHINO,1.0
CHILE,2024,50% - 60%,6,1.0,0.0,7,ESPAÑOL,1.0
CHILE,2024,50% - 60%,6,1.0,0.0,7,INGLÉS,5.0
CHILE,2024,60% - 70%,7,1.0,0.0,7,FRANCÉS,1.0
CHILE,2024,60% - 70%,7,1.0,0.0,7,CATALÁN,1.0
CHILE,2024,60% - 70%,7,1.0,0.0,7,ESPAÑOL,1.0
CHILE,2024,60% - 70%,7,1.0,0.0,7,INGLÉS,1.0
CHILE,2024,60% - 70%,7,1.0,0.0,7,ALEMÁN,3.0
CHILE,2024,70% - 80%,8,1.0,0.0,7,FRANCÉS,1.0
CHILE,2024,70% - 80%,8,1.0,0.0,7,PORTUGUÉS,1.0
CHILE,2024,70% - 80%,8,1.0,0.0,7,ESPAÑOL,1.0
CHILE,2024,70% - 80%,8,1.0,0.0,7,INGLÉS,2.0
CHILE,2024,70% - 80%,8,1.0,0.0,7,ALEMÁN,1.0
CHILE,2024,70% - 80%,8,1.0,0.0,7,DANÉS,1.0
CHILE,2024,80% - 90%,9,1.0,0.0,7,FRANCÉS,2.0
CHILE,2024,80% - 90%,9,1.0,0.0,7,INGLÉS,4.0
CHILE,2024,80% - 90%,9,1.0,0.0,7,JAPONÉS,1.0
CHILE,2024,90% - 100%,10,1.0,0.0,6,PORTUGUÉS,1.0
CHILE,2024,90% - 100%,10,1.0,0.0,6,INGLÉS,4.0
CHILE,2024,90% - 100%,10,1.0,0.0,6,NEERLANDÉS,1.0
CHILE,TODOS,Top 10%,1,65.43,68.77,23,ARABE,2.0
CHILE,TODOS,Top 10%,1,65.43,68.77,23,MAPUDUNGUN,4.0
CHILE,TODOS,Top 10%,1,65.43,68.77,23,ITALIANO,49.0
CHILE,TODOS,Top 10%,1,65.43,68.77,23,SUECO,14.0
CHILE,TODOS,Top 10%,1,65.43,68.77,23,RUSO,27.0
CHILE,TODOS,Top 10%,1,65.43,68.77,23,GRIEGO,21.0
CHILE,TODOS,Top 10%,1,65.43,68.77,23,ALEMÁN,49.0
CHILE,TODOS,Top 10%,1,65.43,68.77,23,COREANO,5.0
CHILE,TODOS,Top 10%,1,65.43,68.77,23,CATALÁN,6.0
CHILE,TODOS,Top 10%,1,65.43,68.77,23,ESPAÑOL,82.0
CHILE,TODOS,Top 10%,1,65.43,68.77,23,INGLÉS,929.0
CHILE,TODOS,Top 10%,1,65.43,68.77,23,DANÉS,41.0
CHILE,TODOS,Top 10%,1,65.43,68.77,23,JAPONÉS,22.0
CHILE,TODOS,Top 10%,1,65.43,68.77,23,FRANCÉS,156.0
CHILE,TODOS,Top 10%,1,65.43,68.77,23,SIN IDENTIFICAR,19.0
CHILE,TODOS,Top 10%,1,65.43,68.77,23,CHINO,13.0
CHILE,TODOS,Top 10%,1,65.43,68.77,23,PORTUGUÉS,42.0
CHILE,TODOS,Top 10%,1,65.43,68.77,23,POLACO,2.0
CHILE,TODOS,Top 10%,1,65.43,68.77,23,OTROS,22.0
CHILE,TODOS,10% - 20%,2,13.65,3.72,23,ARABE,1.0
CHILE,TODOS,10% - 20%,2,13.65,3.72,23,MAPUDUNGUN,1.0
CHILE,TODOS,10% - 20%,2,13.65,3.72,23,ITALIANO,4.0
CHILE,TODOS,10% - 20%,2,13.65,3.72,23,SUECO,1.0
CHILE,TODOS,10% - 20%,2,13.65,3.72,23,RUSO,5.0
CHILE,TODOS,10% - 20%,2,13.65,3.72,23,GRIEGO,8.0
CHILE,TODOS,10% - 20%,2,13.65,3.72,23,ALEMÁN,26.0
CHILE,TODOS,10% - 20%,2,13.65,3.72,23,CATALÁN,1.0
CHILE,TODOS,10% - 20%,2,13.65,3.72,23,ESPAÑOL,23.0
CHILE,TODOS,10% - 20%,2,13.65,3.72,23,INGLÉS,193.0
CHILE,TODOS,10% - 20%,2,13.65,3.72,23,DANÉS,9.0
CHILE,TODOS,10% - 20%,2,13.65,3.72,23,JAPONÉS,2.0
CHILE,TODOS,10% - 20%,2,13.65,3.72,23,FRANCÉS,19.0
CHILE,TODOS,10% - 20%,2,13.65,3.72,23,SIN IDENTIFICAR,6.0
CHILE,TODOS,10% - 20%,2,13.65,3.72,23,CHINO,1.0
CHILE,TODOS,10% - 20%,2,13.65,3.72,23,PORTUGUÉS,11.0
CHILE,TODOS,10% - 20%,2,13.65,3.72,23,POLACO,1.0
CHILE,TODOS,10% - 20%,2,13.65,3.72,23,OTROS,2.0
CHILE,TODOS,20% - 30%,3,6.36,0.85,22,MAPUDUNGUN,4.0
CHILE,TODOS,20% - 30%,3,6.36,0.85,22,ITALIANO,8.0
CHILE,TODOS,20% - 30%,3,6.36,0.85,22,SUECO,1.0
CHILE,TODOS,20% - 30%,3,6.36,0.85,22,RUSO,3.0
CHILE,TODOS,20% - 30%,3,6.36,0.85,22,ALEMÁN,14.0
CHILE,TODOS,20% - 30%,3,6.36,0.85,22,COREANO,2.0
CHILE,TODOS,20% - 30%,3,6.36,0.85,22,ESPAÑOL,9.0
CHILE,TODOS,20% - 30%,3,6.36,0.85,22,INGLÉS,43.0
CHILE,TODOS,20% - 30%,3,6.36,0.85,22,JAPONÉS,9.0
CHILE,TODOS,20% - 30%,3,6.36,0.85,22,FRANCÉS,31.0
CHILE,TODOS,20% - 30%,3,6.36,0.85,22,CREOLE,2.0
CHILE,TODOS,20% - 30%,3,6.36,0.85,22,CHINO,2.0
CHILE,TODOS,20% - 30%,3,6.36,0.85,22,PORTUGUÉS,8.0
CHILE,TODOS,20% - 30%,3,6.36,0.85,22,OTROS,4.0
CHILE,TODOS,30% - 40%,4,4.09,0.75,22,MAPUDUNGUN,1.0
CHILE,TODOS,30% - 40%,4,4.09,0.75,22,ITALIANO,4.0
CHILE,TODOS,30% - 40%,4,4.09,0.75,22,SUECO,2.0
CHILE,TODOS,30% - 40%,4,4.09,0.75,22,RUSO,2.0
CHILE,TODOS,30% - 40%,4,4.09,0.75,22,ALEMÁN,8.0
CHILE,TODOS,30% - 40%,4,4.09,0.75,22,COREANO,1.0
CHILE,TODOS,30% - 40%,4,4.09,0.75,22,CATALÁN,1.0
CHILE,TODOS,30% - 40%,4,4.09,0.75,22,ESPAÑOL,3.0
CHILE,TODOS,30% - 40%,4,4.09,0.75,22,INGLÉS,32.0
CHILE,TODOS,30% - 40%,4,4.09,0.75,22,DANÉS,2.0
CHILE,TODOS,30% - 40%,4,4.09,0.75,22,JAPONÉS,3.0
CHILE,TODOS,30% - 40%,4,4.09,0.75,22,FRANCÉS,9.0
CHILE,TODOS,30% - 40%,4,4.09,0.75,22,SIN IDENTIFICAR,3.0
CHILE,TODOS,30% - 40%,4,4.09,0.75,22,CHINO,7.0
CHILE,TODOS,30% - 40%,4,4.09,0.75,22,PORTUGUÉS,9.0
CHILE,TODOS,30% - 40%,4,4.09,0.75,22,POLACO,3.0
CHILE,TODOS,40% - 50%,5,2.86,0.35,22,ITALIANO,5.0
CHILE,TODOS,40% - 50%,5,2.86,0.35,22,GRIEGO,2.0
CHILE,TODOS,40% - 50%,5,2.86,0.35,22,ALEMÁN,4.0
CHILE,TODOS,40% - 50%,5,2.86,0.35,22,ESPAÑOL,17.0
CHILE,TODOS,40% - 50%,5,2.86,0.35,22,INGLÉS,24.0
CHILE,TODOS,40% - 50%,5,2.86,0.35,22,DANÉS,1.0
CHILE,TODOS,40% - 50%,5,2.86,0.35,22,JAPONÉS,1.0
CHILE,TODOS,40% - 50%,5,2.86,0.35,22,FRANCÉS,2.0
CHILE,TODOS,40% - 50%,5,2.86,0.35,22,SIN IDENTIFICAR,3.0
CHILE,TODOS,40% - 50%,5,2.86,0.35,22,CHINO,1.0
CHILE,TODOS,40% - 50%,5,2.86,0.35,22,PORTUGUÉS,2.0
CHILE,TODOS,40% - 50%,5,2.86,0.35,22,OTROS,1.0
CHILE,TODOS,50% - 60%,6,2.0,0.0,22,ITALIANO,1.0
CHILE,TODOS,50% - 60%,6,2.0,0.0,22,ALEMÁN,1.0
CHILE,TODOS,50% - 60%,6,2.0,0.0,22,ESPAÑOL,13.0
CHILE,TODOS,50% - 60%,6,2.0,0.0,22,INGLÉS,16.0
CHILE,TODOS,50% - 60%,6,2.0,0.0,22,FRANCÉS,5.0
CHILE,TODOS,50% - 60%,6,2.0,0.0,22,CREOLE,1.0
CHILE,TODOS,50% - 60%,6,2.0,0.0,22,CHINO,2.0
CHILE,TODOS,50% - 60%,6,2.0,0.0,22,PORTUGUÉS,4.0
CHILE,TODOS,50% - 60%,6,2.0,0.0,22,POLACO,1.0
CHILE,TODOS,60% - 70%,7,1.5,0.51,22,ARABE,2.0
CHILE,TODOS,60% - 70%,7,1.5,0.51,22,ITALIANO,1.0
CHILE,TODOS,60% - 70%,7,1.5,0.51,22,SUECO,1.0
CHILE,TODOS,60% - 70%,7,1.5,0.51,22,GRIEGO,1.0
CHILE,TODOS,60% - 70%,7,1.5,0.51,22,ALEMÁN,3.0
CHILE,TODOS,60% - 70%,7,1.5,0.51,22,ESPAÑOL,10.0
CHILE,TODOS,60% - 70%,7,1.5,0.51,22,INGLÉS,10.0
CHILE,TODOS,60% - 70%,7,1.5,0.51,22,DANÉS,1.0
CHILE,TODOS,60% - 70%,7,1.5,0.51,22,FRANCÉS,2.0
CHILE,TODOS,60% - 70%,7,1.5,0.51,22,PORTUGUÉS,2.0
CHILE,TODOS,70% - 80%,8,1.0,0.0,22,SUECO,1.0
CHILE,TODOS,70% - 80%,8,1.0,0.0,22,CATALÁN,1.0
CHILE,TODOS,70% - 80%,8,1.0,0.0,22,ESPAÑOL,7.0
CHILE,TODOS,70% - 80%,8,1.0,0.0,22,INGLÉS,10.0
CHILE,TODOS,70% - 80%,8,1.0,0.0,22,FRANCÉS,1.0
CHILE,TODOS,70% - 80%,8,1.0,0.0,22,PORTUGUÉS,2.0
CHILE,TODOS,80% - 90%,9,1.0,0.0,22,GRIEGO,1.0
CHILE,TODOS,80% - 90%,9,1.0,0.0,22,ALEMÁN,3.0
CHILE,TODOS,80% - 90%,9,1.0,0.0,22,ESPAÑOL,8.0
CHILE,TODOS,80% - 90%,9,1.0,0.0,22,INGLÉS,7.0
CHILE,TODOS,80% - 90%,9,1.0,0.0,22,FRANCÉS,2.0
CHILE,TODOS,80% - 90%,9,1.0,0.0,22,AYMARA,1.0
CHILE,TODOS,90% - 100%,10,1.0,0.0,22,RUSO,1.0
CHILE,TODOS,90% - 100%,10,1.0,0.0,22,GRIEGO,1.0
CHILE,TODOS,90% - 100%,10,1.0,0.0,22,ESPAÑOL,3.0
CHILE,TODOS,90% - 100%,10,1.0,0.0,22,INGLÉS,10.0
CHILE,TODOS,90% - 100%,10,1.0,0.0,22,FRANCÉS,4.0
CHILE,TODOS,90% - 100%,10,1.0,0.0,22,PORTUGUÉS,3.0
COLOMBIA,2010,Top 10%,1,78.33,36.17,3,FRANCÉS,16.0
COLOMBIA,2010,Top 10%,1,78.33,36.17,3,GRIEGO,1.0
COLOMBIA,2010,Top 10%,1,78.33,36.17,3,ITALIANO,12.0
COLOMBIA,2010,Top 10%,1,78.33,36.17,3,SIN IDENTIFICAR,1.0
COLOMBIA,2010,Top 10%,1,78.33,36.17,3,HUNGARO,2.0
COLOMBIA,2010,Top 10%,1,78.33,36.17,3,PORTUGUÉS,7.0
COLOMBIA,2010,Top 10%,1,78.33,36.17,3,INGLÉS,192.0
COLOMBIA,2010,Top 10%,1,78.33,36.17,3,RUSO,1.0
COLOMBIA,2010,Top 10%,1,78.33,36.17,3,ALEMÁN,3.0
COLOMBIA,2010,10% - 20%,2,29.5,23.33,2,FRANCÉS,4.0
COLOMBIA,2010,10% - 20%,2,29.5,23.33,2,ITALIANO,5.0
COLOMBIA,2010,10% - 20%,2,29.5,23.33,2,SIN IDENTIFICAR,12.0
COLOMBIA,2010,10% - 20%,2,29.5,23.33,2,CHECO,1.0
COLOMBIA,2010,10% - 20%,2,29.5,23.33,2,CATALÁN,1.0
COLOMBIA,2010,10% - 20%,2,29.5,23.33,2,SUECO,1.0
COLOMBIA,2010,10% - 20%,2,29.5,23.33,2,INGLÉS,32.0
COLOMBIA,2010,10% - 20%,2,29.5,23.33,2,ALEMÁN,3.0
COLOMBIA,2010,20% - 30%,3,5.0,0.0,2,FRANCÉS,3.0
COLOMBIA,2010,20% - 30%,3,5.0,0.0,2,INGLÉS,5.0
COLOMBIA,2010,20% - 30%,3,5.0,0.0,2,ALEMÁN,2.0
COLOMBIA,2010,30% - 40%,4,3.5,0.71,2,FRANCÉS,1.0
COLOMBIA,2010,30% - 40%,4,3.5,0.71,2,ITALIANO,4.0
COLOMBIA,2010,30% - 40%,4,3.5,0.71,2,SIN IDENTIFICAR,1.0
COLOMBIA,2010,30% - 40%,4,3.5,0.71,2,INGLÉS,1.0
COLOMBIA,2010,40% - 50%,5,2.0,0.0,2,SIN IDENTIFICAR,2.0
COLOMBIA,2010,40% - 50%,5,2.0,0.0,2,INGLÉS,1.0
COLOMBIA,2010,40% - 50%,5,2.0,0.0,2,RUSO,1.0
COLOMBIA,2010,50% - 60%,6,1.5,0.71,2,FRANCÉS,1.0
COLOMBIA,2010,50% - 60%,6,1.5,0.71,2,ESPAÑOL,2.0
COLOMBIA,2010,60% - 70%,7,1.0,0.0,2,ITALIANO,1.0
COLOMBIA,2010,60% - 70%,7,1.0,0.0,2,RUSO,1.0
COLOMBIA,2010,70% - 80%,8,1.0,0.0,2,FRANCÉS,1.0
COLOMBIA,2010,70% - 80%,8,1.0,0.0,2,SIN IDENTIFICAR,1.0
COLOMBIA,2010,80% - 90%,9,1.0,0.0,2,FRANCÉS,1.0
COLOMBIA,2010,80% - 90%,9,1.0,0.0,2,INGLÉS,1.0
COLOMBIA,2010,90% - 100%,10,1.0,0.0,2,GRIEGO,1.0
COLOMBIA,2010,90% - 100%,10,1.0,0.0,2,PORTUGUÉS,1.0
COLOMBIA,2011,Top 10%,1,63.33,36.3,3,FRANCÉS,12.0
COLOMBIA,2011,Top 10%,1,63.33,36.3,3,ITALIANO,14.0
COLOMBIA,2011,Top 10%,1,63.33,36.3,3,SIN IDENTIFICAR,2.0
COLOMBIA,2011,Top 10%,1,63.33,36.3,3,PORTUGUÉS,5.0
COLOMBIA,2011,Top 10%,1,63.33,36.3,3,SUECO,1.0
COLOMBIA,2011,Top 10%,1,63.33,36.3,3,INGLÉS,143.0
COLOMBIA,2011,Top 10%,1,63.33,36.3,3,ALEMÁN,11.0
COLOMBIA,2011,Top 10%,1,63.33,36.3,3,DANÉS,2.0
COLOMBIA,2011,10% - 20%,2,9.33,1.53,3,FRANCÉS,2.0
COLOMBIA,2011,10% - 20%,2,9.33,1.53,3,INGLÉS,26.0
COLOMBIA,2011,20% - 30%,3,6.0,2.0,3,FRANCÉS,2.0
COLOMBIA,2011,20% - 30%,3,6.0,2.0,3,SIN IDENTIFICAR,3.0
COLOMBIA,2011,20% - 30%,3,6.0,2.0,3,PORTUGUÉS,1.0
COLOMBIA,2011,20% - 30%,3,6.0,2.0,3,ESPAÑOL,6.0
COLOMBIA,2011,20% - 30%,3,6.0,2.0,3,INGLÉS,4.0
COLOMBIA,2011,20% - 30%,3,6.0,2.0,3,ALEMÁN,2.0
COLOMBIA,2011,30% - 40%,4,3.0,0.0,3,FRANCÉS,2.0
COLOMBIA,2011,30% - 40%,4,3.0,0.0,3,PORTUGUÉS,1.0
COLOMBIA,2011,30% - 40%,4,3.0,0.0,3,ESPAÑOL,3.0
COLOMBIA,2011,30% - 40%,4,3.0,0.0,3,INGLÉS,2.0
COLOMBIA,2011,30% - 40%,4,3.0,0.0,3,JAPONÉS,1.0
COLOMBIA,2011,40% - 50%,5,2.0,0.0,3,FRANCÉS,1.0
COLOMBIA,2011,40% - 50%,5,2.0,0.0,3,SIN IDENTIFICAR,2.0
COLOMBIA,2011,40% - 50%,5,2.0,0.0,3,SUECO,2.0
COLOMBIA,2011,40% - 50%,5,2.0,0.0,3,INGLÉS,1.0
COLOMBIA,2011,50% - 60%,6,1.0,0.0,3,ITALIANO,1.0
COLOMBIA,2011,50% - 60%,6,1.0,0.0,3,SIN IDENTIFICAR,1.0
COLOMBIA,2011,50% - 60%,6,1.0,0.0,3,WAYUUNAIKI,1.0
COLOMBIA,2011,60% - 70%,7,1.0,0.0,3,SIN IDENTIFICAR,2.0
COLOMBIA,2011,60% - 70%,7,1.0,0.0,3,INGLÉS,1.0
COLOMBIA,2011,70% - 80%,8,1.0,0.0,3,INGLÉS,3.0
COLOMBIA,2011,80% - 90%,9,1.0,0.0,3,FRANCÉS,1.0
COLOMBIA,2011,80% - 90%,9,1.0,0.0,3,ESPAÑOL,1.0
COLOMBIA,2011,80% - 90%,9,1.0,0.0,3,INGLÉS,1.0
COLOMBIA,2011,90% - 100%,10,1.0,0.0,3,FRANCÉS,1.0
COLOMBIA,2011,90% - 100%,10,1.0,0.0,3,INGLÉS,2.0
COLOMBIA,2012,Top 10%,1,107.33,95.55,3,FRANCÉS,28.0
COLOMBIA,2012,Top 10%,1,107.33,95.55,3,ITALIANO,12.0
COLOMBIA,2012,Top 10%,1,107.33,95.55,3,SIN IDENTIFICAR,2.0
COLOMBIA,2012,Top 10%,1,107.33,95.55,3,CHINO,1.0
COLOMBIA,2012,Top 10%,1,107.33,95.55,3,PORTUGUÉS,12.0
COLOMBIA,2012,Top 10%,1,107.33,95.55,3,INGLÉS,234.0
COLOMBIA,2012,Top 10%,1,107.33,95.55,3,ALEMÁN,31.0
COLOMBIA,2012,Top 10%,1,107.33,95.55,3,LATÍN,1.0
COLOMBIA,2012,Top 10%,1,107.33,95.55,3,JAPONÉS,1.0
COLOMBIA,2012,10% - 20%,2,24.33,2.08,3,FRANCÉS,24.0
COLOMBIA,2012,10% - 20%,2,24.33,2.08,3,ITALIANO,1.0
COLOMBIA,2012,10% - 20%,2,24.33,2.08,3,CHINO,1.0
COLOMBIA,2012,10% - 20%,2,24.33,2.08,3,ESPAÑOL,26.0
COLOMBIA,2012,10% - 20%,2,24.33,2.08,3,SUECO,1.0
COLOMBIA,2012,10% - 20%,2,24.33,2.08,3,INGLÉS,18.0
COLOMBIA,2012,10% - 20%,2,24.33,2.08,3,ALEMÁN,1.0
COLOMBIA,2012,10% - 20%,2,24.33,2.08,3,JAPONÉS,1.0
COLOMBIA,2012,20% - 30%,3,13.5,2.12,2,FRANCÉS,3.0
COLOMBIA,2012,20% - 30%,3,13.5,2.12,2,CHECO,1.0
COLOMBIA,2012,20% - 30%,3,13.5,2.12,2,NEERLANDÉS,1.0
COLOMBIA,2012,20% - 30%,3,13.5,2.12,2,INGLÉS,19.0
COLOMBIA,2012,20% - 30%,3,13.5,2.12,2,ALEMÁN,3.0
COLOMBIA,2012,30% - 40%,4,5.5,0.71,2,ITALIANO,1.0
COLOMBIA,2012,30% - 40%,4,5.5,0.71,2,INGLÉS,10.0
COLOMBIA,2012,40% - 50%,5,4.0,1.41,2,FRANCÉS,5.0
COLOMBIA,2012,40% - 50%,5,4.0,1.41,2,INGLÉS,3.0
COLOMBIA,2012,50% - 60%,6,3.0,0.0,2,FRANCÉS,1.0
COLOMBIA,2012,50% - 60%,6,3.0,0.0,2,SIN IDENTIFICAR,3.0
COLOMBIA,2012,50% - 60%,6,3.0,0.0,2,PORTUGUÉS,2.0
COLOMBIA,2012,60% - 70%,7,2.0,0.0,2,SIN IDENTIFICAR,1.0
COLOMBIA,2012,60% - 70%,7,2.0,0.0,2,PORTUGUÉS,1.0
COLOMBIA,2012,60% - 70%,7,2.0,0.0,2,ESPAÑOL,2.0
COLOMBIA,2012,70% - 80%,8,1.5,0.71,2,SIN IDENTIFICAR,1.0
COLOMBIA,2012,70% - 80%,8,1.5,0.71,2,PORTUGUÉS,1.0
COLOMBIA,2012,70% - 80%,8,1.5,0.71,2,INGLÉS,1.0
COLOMBIA,2012,80% - 90%,9,1.0,0.0,2,FRANCÉS,1.0
COLOMBIA,2012,80% - 90%,9,1.0,0.0,2,ITALIANO,1.0
COLOMBIA,2012,90% - 100%,10,1.0,0.0,2,FRANCÉS,1.0
COLOMBIA,2012,90% - 100%,10,1.0,0.0,2,PORTUGUÉS,1.0
COLOMBIA,2013,Top 10%,1,112.75,113.34,4,FRANCÉS,43.0
COLOMBIA,2013,Top 10%,1,112.75,113.34,4,RUMANO,1.0
COLOMBIA,2013,Top 10%,1,112.75,113.34,4,GRIEGO,2.0
COLOMBIA,2013,Top 10%,1,112.75,113.34,4,ITALIANO,44.0
COLOMBIA,2013,Top 10%,1,112.75,113.34,4,SIN IDENTIFICAR,6.0
COLOMBIA,2013,Top 10%,1,112.75,113.34,4,CHECO,3.0
COLOMBIA,2013,Top 10%,1,112.75,113.34,4,PORTUGUÉS,16.0
COLOMBIA,2013,Top 10%,1,112.75,113.34,4,NEERLANDÉS,1.0
COLOMBIA,2013,Top 10%,1,112.75,113.34,4,INGLÉS,261.0
COLOMBIA,2013,Top 10%,1,112.75,113.34,4,RUSO,3.0
COLOMBIA,2013,Top 10%,1,112.75,113.34,4,ALEMÁN,66.0
COLOMBIA,2013,Top 10%,1,112.75,113.34,4,JAPONÉS,2.0
COLOMBIA,2013,Top 10%,1,112.75,113.34,4,OTROS,3.0
COLOMBIA,2013,10% - 20%,2,20.25,11.09,4,FRANCÉS,10.0
COLOMBIA,2013,10% - 20%,2,20.25,11.09,4,SIN IDENTIFICAR,8.0
COLOMBIA,2013,10% - 20%,2,20.25,11.09,4,NEERLANDÉS,2.0
COLOMBIA,2013,10% - 20%,2,20.25,11.09,4,INGLÉS,49.0
COLOMBIA,2013,10% - 20%,2,20.25,11.09,4,LATÍN,1.0
COLOMBIA,2013,10% - 20%,2,20.25,11.09,4,ALEMÁN,8.0
COLOMBIA,2013,10% - 20%,2,20.25,11.09,4,DANÉS,1.0
COLOMBIA,2013,10% - 20%,2,20.25,11.09,4,JAPONÉS,2.0
COLOMBIA,2013,20% - 30%,3,6.5,1.29,4,FRANCÉS,3.0
COLOMBIA,2013,20% - 30%,3,6.5,1.29,4,PORTUGUÉS,13.0
COLOMBIA,2013,20% - 30%,3,6.5,1.29,4,INGLÉS,10.0
COLOMBIA,2013,30% - 40%,4,4.5,0.58,4,FRANCÉS,1.0
COLOMBIA,2013,30% - 40%,4,4.5,0.58,4,RUMANO,1.0
COLOMBIA,2013,30% - 40%,4,4.5,0.58,4,ITALIANO,1.0
COLOMBIA,2013,30% - 40%,4,4.5,0.58,4,PORTUGUÉS,4.0
COLOMBIA,2013,30% - 40%,4,4.5,0.58,4,ESPAÑOL,3.0
COLOMBIA,2013,30% - 40%,4,4.5,0.58,4,INGLÉS,8.0
COLOMBIA,2013,40% - 50%,5,2.5,0.58,4,FRANCÉS,2.0
COLOMBIA,2013,40% - 50%,5,2.5,0.58,4,ITALIANO,2.0
COLOMBIA,2013,40% - 50%,5,2.5,0.58,4,PORTUGUÉS,1.0
COLOMBIA,2013,40% - 50%,5,2.5,0.58,4,INGLÉS,5.0
COLOMBIA,2013,50% - 60%,6,1.5,0.58,4,FRANCÉS,1.0
COLOMBIA,2013,50% - 60%,6,1.5,0.58,4,GRIEGO,1.0
COLOMBIA,2013,50% - 60%,6,1.5,0.58,4,PORTUGUÉS,2.0
COLOMBIA,2013,50% - 60%,6,1.5,0.58,4,INGLÉS,1.0
COLOMBIA,2013,50% - 60%,6,1.5,0.58,4,RUSO,1.0
COLOMBIA,2013,60% - 70%,7,1.0,0.0,3,GRIEGO,1.0
COLOMBIA,2013,60% - 70%,7,1.0,0.0,3,SIN IDENTIFICAR,1.0
COLOMBIA,2013,60% - 70%,7,1.0,0.0,3,INGLÉS,1.0
COLOMBIA,2013,70% - 80%,8,1.0,0.0,3,INGLÉS,1.0
COLOMBIA,2013,70% - 80%,8,1.0,0.0,3,ALEMÁN,1.0
COLOMBIA,2013,70% - 80%,8,1.0,0.0,3,DANÉS,1.0
COLOMBIA,2013,80% - 90%,9,1.0,0.0,3,SIN IDENTIFICAR,1.0
COLOMBIA,2013,80% - 90%,9,1.0,0.0,3,PORTUGUÉS,1.0
